IDP_Agreed_Upon,acq_wf,age,age_bucket,age_delta,availability,career_segment,clearance_level,competency_id,competency_name,devcom_center,development_level,domain,first_name,focus,frequency,full_name,gender,govt_svc,high_edu_achieved,id,last_name,new_acq_wf,num_competencies,num_projects,personnel_type,phone,race,real_email,ret_age,specialization,state,utilization,years_to_retire_age,yrs_to_retire_bucket
TRUE,,54,50-59,32,,Ground Vehicle,Secret,30,Electronics & Power Management,GvSC,3 - Senior,Science & Technology,Joachim,,3,Joachim Calow,Male,26.37307,Masters,7875,Calow,FALSE,3,3,Contractor,715-908-0786,White,Joachim.Calow.ctr@mail.mil,54,,MI,100,,0-5
TRUE,TRUE,55,50-59,33,,Armaments,None,8,"Ballistics, Targeting, Stabilization & Automation",AC,5 - Management,Science & Technology,Otha,Scientists Engineers and Analysts (SEA),4,Otha Loughran,Female,13.674466,Masters,7876,Loughran,TRUE,4,2,Civilian,410-552-1309,White,Otha.Loughran6@mail.mil,62,Computer Engineering,NJ,100,7,05-10
TRUE,,53,50-59,31,40,,Secret,38,Human Engineering and Performance,DAC,5 - Management,Data & Analysis,Inger,,4,Inger Corbyn,Male,22.609114,Bachelors,7877,Corbyn,TRUE,4,1,Contractor,434-176-8560,White,Inger.Corbyn.ctr@mail.mil,55.390886,,MD,60,2,0-5
TRUE,TRUE,37,30-39,15,40,,None,39,Cyber Resilience,C5ISR,2 - Mid,Data & Analysis,Roddie,Engineering Technician,2,Roddie Bouzan,Female,0.600431,Bachelors,7878,Bouzan,TRUE,2,1,Civilian,396-901-0046,Non-White,Roddie.Bouzan7@mail.mil,61.399569,,MD,60,24,20-25
TRUE,TRUE,40,40-49,18,,C5ISR,Top Secret,10,Networking,C5ISR,4 - Senior Technical Expert,Science & Technology,Jacobo,Scientists Engineers and Analysts (SEA),5,Jacobo Bibby,Male,11.194789,Doctorate,7879,Bibby,FALSE,5,1,Civilian,929-795-3668,Non-White,Jacobo.Bibby5@mail.mil,53.805211,Mechanical Engineering,MD,100,14,10-15
FALSE,FALSE,63,60+,41,100,Aviation & Missile,TS-SCI,1,"Fuzing, Guidance, Controls, Seekers",AvMC,3 - Senior,Science & Technology,Phaidra,Scientists Engineers and Analysts (SEA),3,Phaidra Dayce,Female,10.79339,Doctorate,7880,Dayce,TRUE,3,,Civilian,174-544-4223,Non-White,Phaidra.Dayce10@mail.mil,63,Psychology,AL,,,0-5
TRUE,,20,20-29,-2,,Aviation & Missile,None,1,"Fuzing, Guidance, Controls, Seekers",AvMC,1 - Junior,Science & Technology,Guthrey,,1,Guthrey Joutapavicius,Male,,Bachelors,7881,Joutapavicius,TRUE,1,3,Contractor,577-466-0382,White,Guthrey.Joutapavicius.ctr@mail.mil,45,,AL,100,25,20-25
TRUE,,54,50-59,32,80,,None,60,Operations,HQ,3 - Senior,Business,Gunther,,3,Gunther Beardwood,Female,9.065519,Masters,7882,Beardwood,FALSE,3,1,Contractor,974-950-8359,White,Gunther.Beardwood.ctr@mail.mil,62,,MD,20,8,05-10
FALSE,TRUE,49,40-49,27,40,C5ISR,Secret,15,Power & Energy,C5ISR,5 - Management,Science & Technology,Netti,Scientists Engineers and Analysts (SEA),4,Netti Maryin,Female,19.457285,Bachelors,7883,Maryin,TRUE,4,2,Civilian,214-356-3436,Non-White,Netti.Maryin5@mail.mil,54.542715,General Engineering,MD,60,6,05-10
TRUE,,54,50-59,32,80,Armaments,TS-SCI,9,Materials & Structures,AC,2 - Mid,Science & Technology,Steffi,,2,Steffi Gulliford,Male,4.170666,Bachelors,7884,Gulliford,FALSE,2,1,Contractor,531-161-7550,White,Steffi.Gulliford.ctr@mail.mil,62,,NJ,20,8,05-10
TRUE,TRUE,40,40-49,18,,Armaments,TS-SCI,9,Materials & Structures,AC,5 - Management,Science & Technology,Rowena,Scientists Engineers and Analysts (SEA),4,Rowena Baddeley,Male,14.300017,Bachelors,7885,Baddeley,TRUE,4,2,Civilian,413-249-7939,White,Rowena.Baddeley5@mail.mil,50.699983,Computer Science,NJ,100,11,10-15
FALSE,,40,40-49,18,,,None,54,Human Resources,ARL,2 - Mid,Business,Sibella,,2,Sibella Marfe,Female,14.873832,Doctorate,7886,Marfe,FALSE,2,2,Contractor,729-426-4174,White,Sibella.Marfe.ctr@mail.mil,50.126168,,MD,100,10,05-10
TRUE,,39,30-39,17,100,,TS-SCI,63,Security,AC,2 - Mid,Business,Raine,,2,Raine Chimienti,Male,9.188227,Bachelors,7887,Chimienti,TRUE,2,,Contractor,442-995-1737,White,Raine.Chimienti.ctr@mail.mil,54.811773,,NJ,,16,15-20
TRUE,,41,40-49,19,,Chem-Bio,None,18,Threat Agent Science & Toxicology,CBC,4 - Senior Technical Expert,Science & Technology,Devon,,5,Devon Cromer,Male,2.165215,Bachelors,7888,Cromer,TRUE,5,1,Contractor,904-839-6033,Non-White,Devon.Cromer.ctr@mail.mil,62,,MD,100,21,20-25
TRUE,,58,50-59,36,,Armaments,Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,4 - Senior Technical Expert,Science & Technology,Ramona,,5,Ramona MacNair,Female,5.140717,Bachelors,7889,MacNair,TRUE,5,3,Contractor,694-575-8138,Non-White,Ramona.MacNair.ctr@mail.mil,62,,NJ,100,4,0-5
TRUE,TRUE,41,40-49,19,80,,Secret,43,Protection Sciences,ARL,3 - Senior,Foundational Research,Bobby,Scientists Engineers and Analysts (SEA),3,Bobby Sherringham,Female,6.706216,Doctorate,7890,Sherringham,TRUE,3,1,Civilian,,White,Bobby.Sherringham5@mail.mil,59.293784,General Engineering,MD,20,18,15-20
TRUE,TRUE,38,30-39,16,,,None,51,Programmatic Planning and Execution,AvMC,2 - Mid,Business,Travis,Scientists Engineers and Analysts (SEA),2,Travis Darwin,Female,1.703017,Bachelors,7891,Darwin,FALSE,2,3,Civilian,912-525-2558,White,Travis.Darwin3@mail.mil,61.296983,Mechanical Engineering,AL,100,23,20-25
TRUE,TRUE,24,20-29,2,100,C5ISR,None,11,Radio Frequency,C5ISR,1 - Junior,Science & Technology,Bradley,Scientists Engineers and Analysts (SEA),1,Bradley Pigney,Female,0.20505,Masters,7892,Pigney,TRUE,1,,Civilian,723-501-2015,White,Bradley.Pigney2@mail.mil,48.79495,Aerospace Engineering,MD,,25,20-25
TRUE,TRUE,43,40-49,21,100,Armaments,None,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,1 - Junior,Science & Technology,Annaliese,Scientists Engineers and Analysts (SEA),1,Annaliese Guierre,Female,9.693401,Masters,7893,Guierre,TRUE,1,,Civilian,575-914-1262,Non-White,Annaliese.Guierre9@mail.mil,58.306599,Physics,NJ,,15,10-15
TRUE,,24,20-29,2,100,Aviation & Missile,None,4,Aerial Autonomy,AvMC,2 - Mid,Science & Technology,Daisi,,2,Daisi Pryce,Female,1.524977,Bachelors,7894,Pryce,TRUE,2,,Contractor,370-563-3413,White,Daisi.Pryce.ctr@mail.mil,47.475023,,AL,,23,20-25
TRUE,TRUE,25,20-29,3,20,Ground Vehicle,None,27,Survivability & Protection,GvSC,2 - Mid,Science & Technology,Minna,Scientists Engineers and Analysts (SEA),2,Minna Sammon,Female,2.060109,Doctorate,7895,Sammon,FALSE,2,1,Civilian,998-348-3770,White,Minna.Sammon1@mail.mil,47.939891,Electronics Engineering,MI,80,23,20-25
TRUE,,49,40-49,27,40,Soldier,TS-SCI,23,Material Science – Fiber/Textile,SC,4 - Senior Technical Expert,Science & Technology,Susette,,5,Susette Hamflett,Female,6.200945,Masters,7896,Hamflett,FALSE,5,1,Contractor,807-823-2424,Non-White,Susette.Hamflett.ctr@mail.mil,62,,MA,60,13,10-15
FALSE,FALSE,43,40-49,21,,,Top Secret,36,Results Driven ,GvSC,3 - Senior,Leadership,Freida,Scientists Engineers and Analysts (SEA),3,Freida De Carolis,Female,10.761608,Bachelors,7897,De Carolis,TRUE,3,3,Civilian,151-271-6923,White,Freida.De Carolis3@mail.mil,57.238392,Chemical Engineering,MI,100,14,10-15
TRUE,TRUE,61,60+,39,,,Top Secret,66,Integrated Computational Design,ARL,5 - Management,Lifecycle Engineering,Ravi,Scientists Engineers and Analysts (SEA),4,Ravi Conibear,Female,21.015656,Doctorate,7898,Conibear,FALSE,4,3,Civilian,940-709-0268,White,Ravi.Conibear4@mail.mil,61,Analysis & Operations Research,MD,100,,0-5
TRUE,,39,30-39,17,,,Secret,48,Human Sciences ,ARL,4 - Senior Technical Expert,Foundational Research,Jedd,,5,Jedd China,Male,1.154848,Masters,7899,China,TRUE,5,3,Contractor,864-396-9714,White,Jedd.China.ctr@mail.mil,62,,MD,100,23,20-25
TRUE,,52,50-59,30,20,,Top Secret,60,Operations,ARL,3 - Senior,Business,Leontine,,3,Leontine Fawckner,Male,9.106999,Masters,7900,Fawckner,FALSE,3,2,Contractor,510-521-9362,White,Leontine.Fawckner.ctr@mail.mil,62,,MD,80,10,05-10
FALSE,TRUE,47,40-49,25,80,C5ISR,Top Secret,14,Knowledge Management,C5ISR,3 - Senior,Science & Technology,Eirena,Business,3,Eirena Semmens,Male,14.170418,Masters,7901,Semmens,FALSE,3,1,Civilian,189-823-7379,Non-White,Eirena.Semmens3@mail.mil,57.829582,,MD,20,11,10-15
TRUE,,40,40-49,18,40,Chem-Bio,None,19,Detection & Decontamination,CBC,3 - Senior,Science & Technology,Arabela,,3,Arabela Urien,Male,16.477398,Bachelors,7902,Urien,FALSE,3,2,Contractor,704-446-0303,White,Arabela.Urien.ctr@mail.mil,48.522602,,MD,60,9,05-10
TRUE,FALSE,33,30-39,11,,C5ISR,None,10,Networking,C5ISR,2 - Mid,Science & Technology,Cristine,Scientists Engineers and Analysts (SEA),2,Cristine Whyard,Male,4.721636,Bachelors,7903,Whyard,TRUE,2,3,Civilian,443-242-7727,Non-White,Cristine.Whyard1@mail.mil,53.278364,General Engineering,MD,100,20,15-20
TRUE,TRUE,28,20-29,6,,,None,54,Human Resources,GvSC,3 - Senior,Business,Tome,Scientists Engineers and Analysts (SEA),3,Tome Flounders,Female,0.246866,Bachelors,7904,Flounders,FALSE,3,3,Civilian,454-478-6102,Non-White,Tome.Flounders5@mail.mil,52.753134,Electronics Engineering,MI,100,25,20-25
FALSE,FALSE,33,30-39,11,100,,Secret,44,Ballistics Sciences,AC,1 - Junior,Foundational Research,Pall,Business,1,Pall Hawtry,Male,3.015355,Masters,7905,Hawtry,TRUE,1,,Civilian,487-994-8519,Non-White,Pall.Hawtry5@mail.mil,54.984645,,NJ,,22,20-25
TRUE,TRUE,24,20-29,2,20,,None,69,Packaging,AC,2 - Mid,Lifecycle Engineering,Irwin,Scientists Engineers and Analysts (SEA),2,Irwin Fassman,Female,1.663324,Masters,7906,Fassman,TRUE,2,1,Civilian,214-454-6810,Non-White,Irwin.Fassman7@mail.mil,47.336676,Chemical Engineering,NJ,80,23,20-25
TRUE,TRUE,25,20-29,3,100,,None,36,Results Driven ,ARL,2 - Mid,Leadership,Caren,Scientists Engineers and Analysts (SEA),2,Caren Woollacott,Female,2.214599,Doctorate,7907,Woollacott,TRUE,2,,Civilian,868-622-3019,White,Caren.Woollacott4@mail.mil,47.785401,Aerospace Engineering,MD,,23,20-25
TRUE,TRUE,64,60+,42,,,TS-SCI,32,Leading People,AvMC,5 - Management,Leadership,Jilly,Business,4,Jilly Cumberlidge,Male,3.564922,Bachelors,7908,Cumberlidge,TRUE,4,3,Civilian,386-870-7291,White,Jilly.Cumberlidge9@mail.mil,62,,AL,100,-2,0-5
TRUE,,53,50-59,31,,,None,46,Computational Sciences,AC,3 - Senior,Foundational Research,Atlanta,,3,Atlanta Caso,Female,10.948216,Masters,7909,Caso,TRUE,3,3,Contractor,762-595-5276,White,Atlanta.Caso.ctr@mail.mil,62,,NJ,100,9,05-10
TRUE,TRUE,49,40-49,27,100,,Secret,75,Data Science,AvMC,2 - Mid,Lifecycle Engineering,Vidovik,Scientists Engineers and Analysts (SEA),2,Vidovik Laidel,Female,16.756367,Bachelors,7910,Laidel,TRUE,2,,Civilian,898-459-9032,Non-White,Vidovik.Laidel4@mail.mil,57.243633,Mechanical Engineering,AL,,8,05-10
TRUE,FALSE,53,50-59,31,,Armaments,None,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,5 - Management,Science & Technology,Kristy,Scientists Engineers and Analysts (SEA),4,Kristy Fairfoot,Female,27.751382,Bachelors,7911,Fairfoot,TRUE,4,3,Civilian,368-659-1272,White,Kristy.Fairfoot5@mail.mil,53,General Engineering,NJ,100,,0-5
TRUE,TRUE,37,30-39,15,100,,None,47,Network & Information Sciences,ARL,1 - Junior,Foundational Research,Bellanca,Business,1,Bellanca Leishman,Female,10.144513,Masters,7912,Leishman,FALSE,1,,Civilian,333-654-9029,Non-White,Bellanca.Leishman1@mail.mil,51.855487,,MD,,15,10-15
FALSE,,20,20-29,-2,60,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,1 - Junior,Science & Technology,Caesar,,1,Caesar Troyes,Male,,Bachelors,7913,Troyes,TRUE,1,1,Contractor,757-978-1745,Non-White,Caesar.Troyes.ctr@mail.mil,45,,AL,40,25,20-25
TRUE,FALSE,48,40-49,26,40,Aviation & Missile,Secret,5,Air Defense Sensor Tech,AvMC,2 - Mid,Science & Technology,Minni,Engineering Technician,2,Minni Marquiss,Male,25.021487,Masters,7914,Marquiss,TRUE,2,2,Civilian,379-483-7456,White,Minni.Marquiss5@mail.mil,48,,AL,60,,0-5
TRUE,,32,30-39,10,,C5ISR,Secret,14,Knowledge Management,C5ISR,1 - Junior,Science & Technology,Yelena,,1,Yelena McCrie,Female,5.503824,Masters,7915,McCrie,TRUE,1,1,Contractor,594-456-5464,White,Yelena.McCrie.ctr@mail.mil,51.496176,,MD,100,19,15-20
TRUE,FALSE,23,20-29,1,40,Aviation & Missile,None,1,"Fuzing, Guidance, Controls, Seekers",AvMC,2 - Mid,Science & Technology,Abbie,Engineering Technician,2,Abbie Lampet,Male,0.845993,Bachelors,7916,Lampet,FALSE,2,1,Civilian,426-234-1589,Non-White,Abbie.Lampet4@mail.mil,47.154007,,AL,60,24,20-25
TRUE,FALSE,55,50-59,33,80,Aviation & Missile,Secret,2,Materials & Structures,AvMC,5 - Management,Science & Technology,Almeria,Scientists Engineers and Analysts (SEA),4,Almeria Crates,Male,21.73771,Masters,7917,Crates,TRUE,4,1,Civilian,110-191-4756,White,Almeria.Crates5@mail.mil,58.26229,Physical Science,AL,20,3,0-5
TRUE,,44,40-49,22,,Aviation & Missile,Top Secret,1,"Fuzing, Guidance, Controls, Seekers",AvMC,2 - Mid,Science & Technology,Bobbie,,2,Bobbie Jennaroy,Female,7.039729,Bachelors,7918,Jennaroy,TRUE,2,1,Contractor,384-936-9705,White,Bobbie.Jennaroy.ctr@mail.mil,61.960271,,AL,100,18,15-20
FALSE,TRUE,39,30-39,17,100,C5ISR,TS-SCI,12,Cyber,C5ISR,1 - Junior,Science & Technology,Bertina,Scientists Engineers and Analysts (SEA),1,Bertina Mansford,Female,12.889305,Associates,7919,Mansford,FALSE,1,,Civilian,755-166-1547,White,Bertina.Mansford3@mail.mil,51.110695,Other Specialties,MD,,12,10-15
TRUE,,57,50-59,35,80,,Top Secret,46,Computational Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Minetta,,5,Minetta Lett,Male,2.212255,Doctorate,7920,Lett,TRUE,5,1,Contractor,305-897-9290,White,Minetta.Lett.ctr@mail.mil,62,,MD,20,5,0-5
TRUE,TRUE,45,40-49,23,60,,Secret,44,Ballistics Sciences,ARL,5 - Management,Foundational Research,Guglielmo,Business,4,Guglielmo Standell,Female,9.173941,Doctorate,7921,Standell,TRUE,4,1,Civilian,834-446-1104,White,Guglielmo.Standell2@mail.mil,60.826059,,MD,40,16,15-20
TRUE,TRUE,59,50-59,37,20,Ground Vehicle,Secret,30,Electronics & Power Management,GvSC,3 - Senior,Science & Technology,Deva,Business,3,Deva Tschirschky,Male,19.590378,Bachelors,7922,Tschirschky,TRUE,3,2,Civilian,487-889-5380,Non-White,Deva.Tschirschky3@mail.mil,62,,MI,80,3,0-5
TRUE,TRUE,20,20-29,-2,80,C5ISR,None,12,Cyber,C5ISR,1 - Junior,Science & Technology,Adi,Scientists Engineers and Analysts (SEA),1,Adi Bordone,Female,,Bachelors,7923,Bordone,TRUE,1,1,Civilian,167-304-9449,White,Adi.Bordone2@mail.mil,45,Chemistry,MD,20,25,20-25
TRUE,,41,40-49,19,,,Secret,36,Results Driven ,AC,3 - Senior,Leadership,Odele,,3,Odele Thurlborn,Male,3.682409,Bachelors,7924,Thurlborn,FALSE,3,3,Contractor,323-866-2152,White,Odele.Thurlborn.ctr@mail.mil,62,,NJ,100,21,20-25
FALSE,,65,60+,43,,,None,49,General Support,HQ,4 - Senior Technical Expert,Business,Kimmy,,5,Kimmy Croser,Male,6.7168,Masters,7925,Croser,TRUE,5,3,Contractor,992-520-3169,White,Kimmy.Croser.ctr@mail.mil,65,,MD,100,,0-5
TRUE,,60,60+,38,,Soldier,Secret,21,Soldier Performance/ Integration,SC,4 - Senior Technical Expert,Science & Technology,Beale,,5,Beale Giorio,Female,8.766735,Bachelors,7926,Giorio,FALSE,5,1,Contractor,,White,Beale.Giorio.ctr@mail.mil,62,,MA,100,2,0-5
TRUE,TRUE,41,40-49,19,100,,None,75,Data Science,ARL,2 - Mid,Lifecycle Engineering,Arley,Scientists Engineers and Analysts (SEA),2,Arley Mollindinia,Female,7.325665,Bachelors,7927,Mollindinia,FALSE,2,,Civilian,276-810-4857,White,Arley.Mollindinia5@mail.mil,58.674336,Computer Engineering,MD,,18,15-20
TRUE,FALSE,44,40-49,22,100,Aviation & Missile,Secret,5,Air Defense Sensor Tech,AvMC,2 - Mid,Science & Technology,Nichols,Scientists Engineers and Analysts (SEA),2,Nichols Bruniges,Male,20.762937,Bachelors,7928,Bruniges,FALSE,2,,Civilian,204-912-5290,White,Nichols.Bruniges6@mail.mil,48.237063,Electrical Engineering,AL,,4,0-5
TRUE,TRUE,20,20-29,-2,60,Aviation & Missile,None,2,Materials & Structures,AvMC,1 - Junior,Science & Technology,Jeannine,Scientists Engineers and Analysts (SEA),1,Jeannine Hamsson,Female,,Bachelors,7929,Hamsson,TRUE,1,1,Civilian,572-476-7077,White,Jeannine.Hamsson2@mail.mil,45,Electronics Engineering,AL,40,25,20-25
TRUE,TRUE,48,40-49,26,,C5ISR,Secret,11,Radio Frequency,C5ISR,3 - Senior,Science & Technology,Hunt,Engineering Technician,3,Hunt Duigan,Female,21.018098,Bachelors,7930,Duigan,TRUE,3,3,Civilian,,White,Hunt.Duigan1@mail.mil,51.981902,,MD,100,4,0-5
TRUE,FALSE,47,40-49,25,,,Top Secret,44,Ballistics Sciences,AC,4 - Senior Technical Expert,Foundational Research,Evangelina,Business,5,Evangelina Swait,Female,13.648564,Masters,7931,Swait,TRUE,5,1,Civilian,948-448-1126,White,Evangelina.Swait3@mail.mil,58.351436,,NJ,100,11,10-15
TRUE,TRUE,45,40-49,23,,Aviation & Missile,Top Secret,4,Aerial Autonomy,AvMC,3 - Senior,Science & Technology,Katti,Scientists Engineers and Analysts (SEA),3,Katti Rodbourne,Male,2.421476,Bachelors,7932,Rodbourne,TRUE,3,2,Civilian,466-999-3865,White,Katti.Rodbourne7@mail.mil,62,Physical Science,AL,100,17,15-20
TRUE,FALSE,51,50-59,29,,Armaments,None,9,Materials & Structures,AC,5 - Management,Science & Technology,Sonny,Engineering Technician,4,Sonny Aspling,Male,13.217021,Bachelors,7933,Aspling,TRUE,4,3,Civilian,757-397-4196,White,Sonny.Aspling1@mail.mil,62,,NJ,100,11,10-15
TRUE,,54,50-59,32,,,Secret,42,Propulsion Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Randy,,5,Randy Sponer,Female,19.61632,Bachelors,7934,Sponer,TRUE,5,3,Contractor,665-479-0310,White,Randy.Sponer.ctr@mail.mil,59.38368,,MD,100,5,0-5
TRUE,TRUE,29,20-29,7,80,Armaments,Secret,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,2 - Mid,Science & Technology,Fanni,Engineering Technician,2,Fanni Heake,Female,5.888474,Bachelors,7935,Heake,TRUE,2,1,Civilian,728-749-4031,White,Fanni.Heake10@mail.mil,48.111526,,NJ,20,19,15-20
TRUE,TRUE,38,30-39,16,100,Ground Vehicle,Top Secret,29,Propulsion & Mobility,GvSC,2 - Mid,Science & Technology,Kinsley,Scientists Engineers and Analysts (SEA),2,Kinsley Cleverly,Male,7.307853,Masters,7936,Cleverly,TRUE,2,,Civilian,,Non-White,Kinsley.Cleverly6@mail.mil,55.692147,Physics,MI,,18,15-20
TRUE,,23,20-29,1,,,None,53,EEO/D&I,AvMC,2 - Mid,Business,Ellery,,2,Ellery Stonebanks,Female,0.992062,Bachelors,7937,Stonebanks,FALSE,2,1,Contractor,766-959-3160,White,Ellery.Stonebanks.ctr@mail.mil,47.007938,,AL,100,24,20-25
TRUE,TRUE,31,30-39,9,,C5ISR,Secret,13,Electro-Optic Infrared,C5ISR,5 - Management,Science & Technology,Chadwick,Scientists Engineers and Analysts (SEA),4,Chadwick Beesey,Female,4.108948,Masters,7938,Beesey,TRUE,4,3,Civilian,491-557-8343,White,Chadwick.Beesey6@mail.mil,51.891052,Materials Engineering,MD,100,21,20-25
TRUE,TRUE,57,50-59,35,20,,Top Secret,36,Results Driven ,GvSC,2 - Mid,Leadership,Bernadette,Scientists Engineers and Analysts (SEA),2,Bernadette Bawden,Male,27.512723,Masters,7939,Bawden,TRUE,2,1,Civilian,710-752-5859,Non-White,Bernadette.Bawden7@mail.mil,57,General Engineering,MI,80,,0-5
FALSE,TRUE,35,30-39,13,,Aviation & Missile,Top Secret,1,"Fuzing, Guidance, Controls, Seekers",AvMC,2 - Mid,Science & Technology,Arabella,Scientists Engineers and Analysts (SEA),2,Arabella Pirnie,Male,12.407314,Bachelors,7940,Pirnie,TRUE,2,2,Civilian,434-538-3044,White,Arabella.Pirnie2@mail.mil,47.592686,Mechanical Engineering,AL,100,13,10-15
TRUE,TRUE,52,50-59,30,100,Chem-Bio,None,20,CB Agent Handling & Surety,CBC,5 - Management,Science & Technology,Aubry,Scientists Engineers and Analysts (SEA),4,Aubry Sprowell,Male,23.984272,Masters,7941,Sprowell,TRUE,4,,Civilian,959-722-0231,White,Aubry.Sprowell4@mail.mil,53.015728,Mechanical Engineering,MD,,1,0-5
TRUE,TRUE,48,40-49,26,,,None,45,Materials & Manufacturing Sciences,ARL,3 - Senior,Foundational Research,Pyotr,Scientists Engineers and Analysts (SEA),3,Pyotr Boar,Female,11.102596,Masters,7942,Boar,FALSE,3,2,Civilian,145-544-4932,White,Pyotr.Boar8@mail.mil,61.897404,Mechanical Engineering,MD,100,14,10-15
TRUE,FALSE,46,40-49,24,,Aviation & Missile,None,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,4 - Senior Technical Expert,Science & Technology,Nani,Scientists Engineers and Analysts (SEA),5,Nani Poundsford,Male,9.504993,Bachelors,7943,Poundsford,TRUE,5,3,Civilian,750-296-3229,White,Nani.Poundsford9@mail.mil,61.495007,Chemical Engineering,AL,100,15,10-15
TRUE,TRUE,48,40-49,26,,C5ISR,Secret,11,Radio Frequency,C5ISR,3 - Senior,Science & Technology,Preston,Business,3,Preston Esposita,Male,12.398022,Bachelors,7944,Esposita,FALSE,3,2,Civilian,,White,Preston.Esposita6@mail.mil,60.601978,,MD,100,13,10-15
TRUE,,54,50-59,32,,Ground Vehicle,Secret,30,Electronics & Power Management,GvSC,4 - Senior Technical Expert,Science & Technology,Hodge,,5,Hodge Pieche,Male,23.241543,Masters,7945,Pieche,TRUE,5,1,Contractor,,White,Hodge.Pieche.ctr@mail.mil,55.758457,,MI,100,2,0-5
TRUE,TRUE,38,30-39,16,,,None,57,Info Mgmt,C5ISR,3 - Senior,Business,Sayers,Business,3,Sayers Midgely,Male,0.810348,Doctorate,7946,Midgely,TRUE,3,1,Civilian,844-802-1116,White,Sayers.Midgely6@mail.mil,62,,MD,100,24,20-25
TRUE,TRUE,51,50-59,29,20,Soldier,Secret,22,Individual/ Collective Protection,SC,3 - Senior,Science & Technology,Maren,Business,3,Maren Raxworthy,Male,28.627381,Masters,7947,Raxworthy,FALSE,3,2,Civilian,405-490-3679,Non-White,Maren.Raxworthy3@mail.mil,51,,MA,80,,0-5
TRUE,,32,30-39,10,80,,Top Secret,56,Inspector General,AvMC,2 - Mid,Business,Corabel,,2,Corabel Gheraldi,Female,2.692967,Masters,7948,Gheraldi,TRUE,2,1,Contractor,783-131-3577,White,Corabel.Gheraldi.ctr@mail.mil,54.307033,,AL,20,22,20-25
TRUE,TRUE,55,50-59,33,,,Secret,44,Ballistics Sciences,AC,3 - Senior,Foundational Research,Marna,Scientists Engineers and Analysts (SEA),3,Marna Peirpoint,Male,25.297375,Bachelors,7949,Peirpoint,TRUE,3,1,Civilian,303-151-9625,White,Marna.Peirpoint5@mail.mil,55,Chemistry,NJ,100,,0-5
FALSE,TRUE,51,50-59,29,60,Aviation & Missile,Secret,5,Air Defense Sensor Tech,AvMC,2 - Mid,Science & Technology,Darsie,Scientists Engineers and Analysts (SEA),2,Darsie Puckett,Female,26.534814,Masters,7950,Puckett,TRUE,2,1,Civilian,466-877-7063,White,Darsie.Puckett5@mail.mil,51,General Engineering,AL,40,,0-5
TRUE,,35,30-39,13,,Soldier,Secret,25,Aerial Delivery,SC,3 - Senior,Science & Technology,Amitie,,3,Amitie Mansion,Male,7.601813,Masters,7951,Mansion,TRUE,3,1,Contractor,208-410-0087,White,Amitie.Mansion.ctr@mail.mil,52.398187,,MA,100,17,15-20
TRUE,,32,30-39,10,,,Secret,70,Production & Manufacturing,GvSC,2 - Mid,Lifecycle Engineering,Ardath,,2,Ardath Brevetor,Female,8.821,Masters,7952,Brevetor,FALSE,2,1,Contractor,901-145-3051,White,Ardath.Brevetor.ctr@mail.mil,48.179,,MI,100,16,15-20
TRUE,,59,50-59,37,,Aviation & Missile,Secret,4,Aerial Autonomy,AvMC,3 - Senior,Science & Technology,Karalynn,,3,Karalynn Beynon,Male,17.909925,Bachelors,7953,Beynon,TRUE,3,3,Contractor,690-646-6333,White,Karalynn.Beynon.ctr@mail.mil,62,,AL,100,3,0-5
