Id,Personnel__c,Personnel__c.Competency__c,Personnel__c.Employee_Type__c,Personnel__c.FirstName,Personnel__c.Id,Personnel__c.LastName,Personnel__c.Name,Personnel__c.Pay_Grade__c,Personnel__c.Retirement__c,Personnel__c.SVC__c,Personnel__c.Title,Project__c,Project__c.BT__c,Project__c.Behind__c,Project__c.Budget_FY18__c,Project__c.Budget_FY19__c,Project__c.Budget_FY20__c,Project__c.Committed__c,Project__c.Completion__c,Project__c.Country__c,Project__c.CreatedDate,Project__c.Estimated_Transition_Date__c,Project__c.Expenditure__c,Project__c.Funding_Type__c,Project__c.G_Organization__c,Project__c.G_Priority__c,Project__c.Id,Project__c.Initiation_Date__c,Project__c.Investment__c,Project__c.LOE__c,Project__c.Name,Project__c.Organization__c,Project__c.PO_Status__c,Project__c.Portfolio__c,Project__c.Remaining__c,Project__c.Resource_Utilization__c,Project__c.State__c,Project__c.Status__c,Project__c.SystemModstamp
a011H00000W6nEuQAJ,0031H00001rEkvpQAC,Computer Engineer,Civilian,CAROLYN,0031H00001rEkvpQAC,ADKINS,CAROLYN ADKINS,13,10,GS,ELECTRONIC DUPLICATING SYSTEM TECHNICIAN,a001H00000k7Fn2QAE,3,false,9800000,12740000,16562000,2940000,37,Turkey,2018-06-14T17:33:03.000Z,2019-12-27,1960000,6.2,C,Low,a001H00000k7Fn2QAE,2017-06-16,7500000,4,Project 414,GVSC,Quote Approved,C3I,4900000,75,,Requirement,2021-07-01T18:40:47.000Z
a011H00000W6nEvQAJ,0031H00001rEkvqQAC,Chemist,Civilian,DUSTIN,0031H00001rEkvqQAC,ADKINS,DUSTIN ADKINS,11,15,GS,ADMINISTRATIVE SUPPORT ASSISTANT,a001H00000k7Fn3QAE,3,false,25600000,33280000,43264000,5120000,69,South Korea,2018-06-14T17:33:03.000Z,2018-07-26,10240000,6.3,C,Low,a001H00000k7Fn3QAE,2017-05-15,-1300000,1,Project 415,GVSC,Quote Provided,Air,10240000,54,,Development,2021-07-01T18:40:47.000Z
a011H00000W6nEwQAJ,0031H00001rEkvrQAC,Physicist,Civilian,JOPOND,0031H00001rEkvrQAC,AHN,JOPOND AHN,12,05,GS,"DOCUMENT AUTOMATION SPECIALIST (CSR, EMS)",a001H00000k7Fn4QAE,3,false,64100000,83330000,108329000,6410000,50,Spain,2018-06-14T17:33:03.000Z,2019-08-17,38460000,6.2,B,Low,a001H00000k7Fn4QAE,2017-02-07,-83600000,3,Project 416,AC,Received,Air,19230000,71,,Design,2021-07-05T16:57:16.000Z
a011H00000W6nExQAJ,0031H00001rEkvsQAC,Computer Engineer,Civilian,JAMES,0031H00001rEkvsQAC,AHN,JAMES AHN,11,10,GS,PROPERTY DISPOSAL SPECIALIST,a001H00000k7Fn5QAE,3,false,90300000,117390000,152607000,54180000,26,Qatar,2018-06-14T17:33:03.000Z,2019-05-30,36120000,6.5,A,Low,a001H00000k7Fn5QAE,2017-12-15,-12400000,1,Project 417,SC,Received,Lethality,,91,,Design,2021-07-05T16:57:16.000Z
a011H00000W6nEyQAJ,0031H00001rEkvtQAC,Physicist,Civilian,STEVE,0031H00001rEkvtQAC,AHN,STEVE AHN,13,10,WG,DISTRIBUTION PROCESS WORKER,a001H00000k7Fn6QAE,5,false,49400000,64220000,83486000,29640000,31,Afghanistan,2018-06-14T17:33:03.000Z,2019-09-27,29640000,6.6,C,Low,a001H00000k7Fn6QAE,2017-10-08,-93600000,2,Project 418,GVSC,Order Created,Air,-9880000,77,,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nEzQAJ,0031H00001rEkvuQAC,Chemist,Civilian,ED,0031H00001rEkvuQAC,AHN,ED AHN,12,15,GS,SUPV SUPPLY MGT SPEC,a001H00000k7Fn7QAE,1,false,41300000,53690000,69797000,28910000,58,Germany,2018-06-14T17:33:03.000Z,2019-10-06,20650000,6.5,E,Low,a001H00000k7Fn7QAE,2017-02-19,-31100000,4,Project 419,AvMC,Quote Provided,C3I,-8260000,62,,Development,2021-07-05T16:56:16.000Z
a011H00000W6nF0QAJ,0031H00001rEkvvQAC,Physicist,Civilian,KEITH,0031H00001rEkvvQAC,AHN,KEITH AHN,12,10,GS,FORWARD LOGISTICS SPECIALIST,a001H00000k7Fn8QAE,4,false,16400000,21320000,27716000,8200000,44,Belgium,2018-06-14T17:33:03.000Z,2019-07-16,1640000,6.5,E,Low,a001H00000k7Fn8QAE,2017-07-26,-27200000,2,Project 420,AvMC,Review in Process,C3I,6560000,72,,Deployed,2021-07-05T16:56:16.000Z
a011H00000W6nF1QAJ,0031H00001rEkvwQAC,Mechanical Engineer,Civilian,RONALD,0031H00001rEkvwQAC,AHN,RONALD AHN,12,05,GS,SUPERVISORY LOGISTICS MANAGEMENT SPECIALIST,a001H00000k7Fn9QAE,1,false,12500000,16250000,21125000,6250000,71,Cuba,2018-06-14T17:33:03.000Z,2019-05-05,5000000,6.5,C,Low,a001H00000k7Fn9QAE,2017-03-22,-79800000,4,Project 421,GVSC,Quote Provided,Basic Research,1250000,80,,Development,2021-07-01T18:40:47.000Z
a011H00000W6nF2QAJ,0031H00001rEkvxQAC,Physicist,Civilian,MARK,0031H00001rEkvxQAC,BARTA,MARK BARTA,13,10,GS,GENERAL SUPPLY SPECIALIST,a001H00000k7FnAQAU,3,false,51800000,67340000,87542000,31080000,57,Japan,2018-06-14T17:33:03.000Z,2019-08-21,10360000,6.6,C,Low,a001H00000k7FnAQAU,2017-03-05,-14600000,2,Project 422,GVSC,Order Created,Lethality,10360000,76,,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nF3QAJ,0031H00001rEkvyQAC,Computer Engineer,Civilian,DON,0031H00001rEkvyQAC,BARTA,DON BARTA,12,20,GS,MANAGEMENT AND PROGRAM ANALYST,a001H00000k7FnBQAU,2,true,84800000,110240000,143312000,59360000,72,Turkey,2018-06-14T17:33:03.000Z,2020-02-24,16960000,6.3,C,Low,a001H00000k7FnBQAU,2017-03-09,1900000,3,Project 423,GVSC,Received,Ground Maneuver,8480000,96,,Design,2021-07-01T18:40:47.000Z
a011H00000W6nF4QAJ,0031H00001rEkvzQAC,Mechanical Engineer,Civilian,JOHN,0031H00001rEkvzQAC,BARTA,JOHN BARTA,12,10,GS,ELECTRONIC DOCUMENT MANAGEMENT SYSTEM TECHNICIAN,a001H00000k7FnCQAU,3,false,49100000,63830000,82979000,34370000,30,Puerto Rico,2018-06-14T17:33:03.000Z,2020-01-30,4910000,6.2,B,Low,a001H00000k7FnCQAU,2017-04-29,-75100000,1,Project 424,C5ISRC,Order Created,Soldier/Squad,9820000,95,,Testing,2021-07-05T16:57:16.000Z
a011H00000W6nF5QAJ,0031H00001rEkw0QAC,Aerospace Engineer,Civilian,FELISA,0031H00001rEkw0QAC,BARTA,FELISA BARTA,13,05,GS,PURCHASING AGENT,a001H00000k7FnDQAU,1,false,2800000,3640000,4732000,840000,65,Kuwait,2018-06-14T17:33:03.000Z,2020-05-08,280000,6.6,C,Low,a001H00000k7FnDQAU,2017-06-22,-46300000,1,Project 425,GVSC,Order Created,Soldier/Squad,1680000,87,,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nF6QAJ,0031H00001rEkw1QAC,Electrical Engineer,Civilian,ELIJAH,0031H00001rEkw1QAC,BARTA,ELIJAH BARTA,12,05,GS,LOGISTICS MANAGEMENT SPECIALIST,a001H00000k7FnEQAU,3,false,56500000,73450000,95485000,33900000,48,Philippines,2018-06-14T17:33:03.000Z,2018-08-17,5650000,6.3,B,Low,a001H00000k7FnEQAU,2017-06-18,-15200000,2,Project 426,AC,Quote Provided,Soldier/Squad,16950000,75,,Development,2021-07-05T16:57:16.000Z
a011H00000W6nF7QAJ,0031H00001rEkw2QAC,Chemist,Civilian,KENNETH L,0031H00001rEkw2QAC,BAUM,KENNETH L BAUM,13,15,GS,PROPERTY DISPOSAL SPECIALIST,a001H00000k7FnFQAU,3,false,35300000,45890000,59657000,17650000,63,Spain,2018-06-14T17:33:03.000Z,2018-12-05,14120000,6.2,A,Low,a001H00000k7FnFQAU,2017-07-21,-57500000,1,Project 427,SC,Quote Provided,Lethality,3530000,83,,Development,2021-07-05T16:57:16.000Z
a011H00000W6nF8QAJ,0031H00001rEkw3QAC,Computer Engineer,Civilian,PATRICK,0031H00001rEkw3QAC,BAUM,PATRICK BAUM,12,10,GS,DISTRIBUTION FACILITIES SPEC,a001H00000k7FnGQAU,5,false,49200000,63960000,83148000,29520000,56,Qatar,2018-06-14T17:33:03.000Z,2019-01-19,4920000,6.4,C,Low,a001H00000k7FnGQAU,2017-09-01,-12100000,2,Project 428,GVSC,Order Created,Basic Research,14760000,68,,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nF9QAJ,0031H00001rEkw4QAC,Physicist,Civilian,REBECCA,0031H00001rEkw4QAC,BAUM,REBECCA BAUM,12,05,GS,GENERAL SUPPLY SPECIALIST,a001H00000k7FnHQAU,3,false,78400000,101920000,132496000,47040000,32,Kuwait,2018-06-14T17:33:03.000Z,2019-04-14,47040000,6.2,B,Low,a001H00000k7FnHQAU,2017-11-27,-12000000,4,Project 429,C5ISRC,Received,Basic Research,-15680000,59,,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFAQAZ,0031H00001rEkw5QAC,Electrical Engineer,Civilian,CAROLYN,0031H00001rEkw5QAC,BAUM,CAROLYN BAUM,12,15,GS,ENVIRONMENTAL PROTECTION SPECIALIST,a001H00000k7FnIQAU,3,false,33900000,44070000,57291000,3390000,55,Belgium,2018-06-14T17:33:03.000Z,2020-01-14,20340000,6.1,D,Low,a001H00000k7FnIQAU,2017-12-24,-16200000,1,Project 430,AvMC,Quote Provided,C3I,10170000,57,,Development,2021-07-05T16:56:16.000Z
a011H00000W6nFBQAZ,0031H00001rEkw6QAC,Electrical Engineer,Civilian,ED,0031H00001rEkw6QAC,BAUM,ED BAUM,12,05,WL,DISTRIBUTION PROCESS WORKER LEADER,a001H00000k7FjdQAE,1,false,39600000,51480000,66924000,19800000,35,USA,2018-06-14T17:33:02.000Z,2019-05-08,23760000,6.3,A,Emergency,a001H00000k7FjdQAE,2017-10-10,-79100000,2,Project 201,SC,Received,Lethality,-3960000,86,NH,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFCQAZ,0031H00001rEkw7QAC,Aerospace Engineer,Civilian,JOHNNY,0031H00001rEkw7QAC,BAUM,JOHNNY BAUM,12,05,GS,SUPV SUPPLY MGT ANL,a001H00000k7FjeQAE,3,false,49800000,64740000,84162000,14940000,28,USA,2018-06-14T17:33:02.000Z,2019-04-27,19920000,6.5,B,Emergency,a001H00000k7FjeQAE,2017-01-21,-53800000,4,Project 202,C5ISRC,Received,Lethality,14940000,94,IN,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFDQAZ,0031H00001rEkw8QAC,Chemist,Civilian,STEVE,0031H00001rEkw8QAC,BAUM,STEVE BAUM,12,20,GS,GENERAL SUPPLY SPECIALIST,a001H00000k7FjfQAE,4,true,36900000,47970000,62361000,14760000,20,USA,2018-06-14T17:33:02.000Z,2019-05-27,18450000,6.2,C,Emergency,a001H00000k7FjfQAE,2017-11-30,-82500000,4,Project 203,GVSC,Quote Approved,Soldier/Squad,3690000,50,NY,Requirement,2021-07-01T18:40:47.000Z
a011H00000W6nFEQAZ,0031H00001rEkw9QAC,Mechanical Engineer,Civilian,JAMES,0031H00001rEkw9QAC,BAUM,JAMES BAUM,14,10,GS,IT PROJECT MANAGER (PLCYPLN/NETWORK),a001H00000k7FjgQAE,2,false,1200000,1560000,2028000,840000,67,USA,2018-06-14T17:33:02.000Z,2018-07-13,360000,6.4,C,Emergency,a001H00000k7FjgQAE,2017-04-03,-55200000,2,Project 204,GVSC,Quote Provided,Lethality,,98,AZ,Development,2021-07-01T18:40:47.000Z
a011H00000W6nFFQAZ,0031H00001rEkwAQAS,Aerospace Engineer,Civilian,PETER,0031H00001rEkwAQAS,BAUM,PETER BAUM,12,05,GS,PURCHASING AGENT,a001H00000k7FjhQAE,1,false,43500000,56550000,73515000,8700000,29,USA,2018-06-14T17:33:02.000Z,2019-04-18,8700000,6.6,C,Emergency,a001H00000k7FjhQAE,2017-01-24,-53500000,4,Project 205,GVSC,Quote Provided,C3I,26100000,81,IA,Development,2021-07-01T18:40:47.000Z
a011H00000W6nFGQAZ,0031H00001rEkwBQAS,Computer Engineer,Civilian,VENALYNN,0031H00001rEkwBQAS,BAUM,VENALYNN BAUM,11,05,WS,MATERIALS EXAMINER & IDENTIFIER SUPERVISOR,a001H00000k7FjiQAE,1,false,81800000,106340000,138242000,8180000,51,USA,2018-06-14T17:33:02.000Z,2019-05-24,16360000,6.2,C,Emergency,a001H00000k7FjiQAE,2017-12-09,-75600000,4,Project 206,GVSC,Quote Provided,C3I,57260000,59,FL,Development,2021-07-01T18:40:47.000Z
a011H00000W6nFHQAZ,0031H00001rEkwCQAS,Electrical Engineer,Civilian,BRIAN G,0031H00001rEkwCQAS,BENDER,BRIAN G BENDER,11,10,GS,GENERAL SUPPLY SPECIALIST,a001H00000k7FjjQAE,2,false,88800000,115440000,150072000,26640000,46,USA,2018-06-14T17:33:02.000Z,2019-10-14,8880000,6.5,D,Emergency,a001H00000k7FjjQAE,2017-08-20,-39000000,2,Project 208,CBC,Quote Provided,Air,53280000,79,UT,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFIQAZ,0031H00001rEkwDQAS,Aerospace Engineer,Civilian,VENALYNN,0031H00001rEkwDQAS,BENDER,VENALYNN BENDER,13,10,GS,ELECTRONIC DUPLICATING SYSTEM TECHNICIAN,a001H00000k7FjkQAE,4,false,56300000,73190000,95147000,28150000,51,USA,2018-06-14T17:33:02.000Z,2020-02-02,28150000,6.3,D,Emergency,a001H00000k7FjkQAE,2017-09-17,-7900000,2,Project 209,CBC,Quote Provided,Basic Research,,85,TX,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFJQAZ,0031H00001rEkwEQAS,Chemist,Civilian,VANTIZE,0031H00001rEkwEQAS,BENDER,VANTIZE BENDER,11,20,GS,DOCUMENT AUTOMATION SPECIALIST,a001H00000k7FjlQAE,3,true,55800000,72540000,94302000,11160000,63,USA,2018-06-14T17:33:02.000Z,2020-05-13,27900000,6.4,D,Emergency,a001H00000k7FjlQAE,2017-06-15,-9000000,4,Project 210,AvMC,Review in Process,Basic Research,16740000,79,KY,Deployed,2021-07-05T16:56:16.000Z
a011H00000W6nFKQAZ,0031H00001rEkwFQAS,Computer Engineer,Civilian,CAROLYN,0031H00001rEkwFQAS,BENDER,CAROLYN BENDER,12,10,GS,LOGISTICS MANAGEMENT SPECIALIST,a001H00000k7FjmQAE,5,false,90100000,117130000,152269000,63070000,72,USA,2018-06-14T17:33:02.000Z,2019-01-04,18020000,6.5,D,Emergency,a001H00000k7FjmQAE,2017-09-22,-5500000,1,Project 211,CBC,Quote Provided,Soldier/Squad,9010000,69,WI,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFLQAZ,0031H00001rEkwGQAS,Mechanical Engineer,Civilian,CRAIG,0031H00001rEkwGQAS,BENDER,CRAIG BENDER,11,15,GS,MANAGEMENT ANALYST,a001H00000k7FjnQAE,5,false,82600000,107380000,139594000,33040000,31,USA,2018-06-14T17:33:02.000Z,2019-11-03,16520000,6.6,B,Emergency,a001H00000k7FjnQAE,2017-06-08,2300000,4,Project 212,C5ISRC,Received,C3I,33040000,57,NJ,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFMQAZ,0031H00001rEkwHQAS,Chemist,Civilian,CONRADO,0031H00001rEkwHQAS,BENDER,CONRADO BENDER,11,10,WL,FUELS DISTRIBUTION SYSTEM LEADER,a001H00000k7FjoQAE,2,false,29300000,38090000,49517000,2930000,30,USA,2018-06-14T17:33:02.000Z,2019-04-23,11720000,6.2,A,Emergency,a001H00000k7FjoQAE,2017-09-27,-16500000,2,Project 213,SC,Review in Process,Ground Maneuver,14650000,60,KS,Deployed,2021-07-05T16:57:16.000Z
a011H00000W6nFNQAZ,0031H00001rEkwIQAS,Mechanical Engineer,Civilian,BRANDON,0031H00001rEkwIQAS,BENDER,BRANDON BENDER,11,10,WG,DISTRIBUTION PROCESS WORKER,a001H00000k7FjpQAE,1,false,10500000,13650000,17745000,4200000,34,USA,2018-06-14T17:33:02.000Z,2018-07-04,6300000,6.3,E,Emergency,a001H00000k7FjpQAE,2017-03-07,-9400000,3,Project 214,AvMC,Order Created,C3I,,51,NJ,Testing,2021-07-05T16:56:16.000Z
a011H00000W6nFOQAZ,0031H00001rEkwJQAS,Physicist,Civilian,LEWIS,0031H00001rEkwJQAS,BENDER,LEWIS BENDER,11,05,GS,SAFETY & OCCUPATIONAL HEALTH SPEC,a001H00000k7FjqQAE,1,false,40000000,52000000,67600000,16000000,39,USA,2018-06-14T17:33:02.000Z,2020-05-26,16000000,6.4,C,Emergency,a001H00000k7FjqQAE,2017-03-31,-50000000,2,Project 215,GVSC,New,Soldier/Squad,8000000,87,CO,Not Started,2021-07-01T18:40:47.000Z
a011H00000W6nFPQAZ,0031H00001rEkwKQAS,Mechanical Engineer,Civilian,HOANG,0031H00001rEkwKQAS,BENDER,HOANG BENDER,12,20,GS,SUPERVISORY ADMINISTRATIVE  PROGRAM SPECIALIST,a001H00000k7FjrQAE,2,false,12500000,16250000,21125000,6250000,65,USA,2018-06-14T17:33:02.000Z,2019-05-10,2500000,6.6,B,Emergency,a001H00000k7FjrQAE,2017-05-19,-89100000,2,Project 216,C5ISRC,Order Created,Basic Research,3750000,66,OH,Testing,2021-07-05T16:57:16.000Z
a011H00000W6nFQQAZ,0031H00001rEkwLQAS,Aerospace Engineer,Civilian,CALVIN,0031H00001rEkwLQAS,BENDER,CALVIN BENDER,11,20,GS,QUALITY CONTRACTING REPRESENTATIVE,a001H00000k7FjsQAE,3,false,42500000,55250000,71825000,21250000,59,USA,2018-06-14T17:33:02.000Z,2018-12-23,21250000,6.1,A,Emergency,a001H00000k7FjsQAE,2017-11-29,-72400000,2,Project 217,SC,Received,Basic Research,,74,TX,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFRQAZ,0031H00001rEkwMQAS,Chemist,Civilian,CAROLYN,0031H00001rEkwMQAS,BENNETT,CAROLYN BENNETT,12,15,GS,SUPV GENERAL SUPPLY SPEC,a001H00000k7FjtQAE,3,false,5500000,7150000,9295000,1100000,37,USA,2018-06-14T17:33:02.000Z,2019-07-16,550000,6.3,A,Emergency,a001H00000k7FjtQAE,2017-09-18,-96600000,3,Project 218,ARL,Review in Process,Soldier/Squad,3850000,97,NC,Deployed,2021-04-19T12:50:32.000Z
a011H00000W6nFSQAZ,0031H00001rEkwNQAS,Physicist,Civilian,HOANG,0031H00001rEkwNQAS,BENNETT,HOANG BENNETT,12,20,GS,CUSTOMER ACCOUNT SPECIALIST,a001H00000k7FjuQAE,4,false,29200000,37960000,49348000,20440000,63,USA,2018-06-14T17:33:02.000Z,2019-10-30,17520000,6.5,C,Emergency,a001H00000k7FjuQAE,2017-06-18,-87500000,1,Project 219,GVSC,Order Created,Ground Maneuver,-8760000,92,IL,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nFTQAZ,0031H00001rEkwOQAS,Aerospace Engineer,Civilian,JOHN,0031H00001rEkwOQAS,BENNETT,JOHN BENNETT,12,15,GS,SUPV SECURITY SPEC,a001H00000k7FjvQAE,1,false,90400000,117520000,152776000,45200000,49,USA,2018-06-14T17:33:02.000Z,2020-03-17,45200000,6.3,A,Emergency,a001H00000k7FjvQAE,2017-11-10,-50600000,3,Project 220,SC,Quote Provided,Soldier/Squad,,64,KY,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFUQAZ,0031H00001rEkwPQAS,Mechanical Engineer,Civilian,VANTIZE,0031H00001rEkwPQAS,BENNETT,VANTIZE BENNETT,11,15,WG,DISTRIBUTION PROCESS WORKER,a001H00000k7FjwQAE,5,false,16800000,21840000,28392000,3360000,43,USA,2018-06-14T17:33:02.000Z,2020-03-17,6720000,6.5,B,Emergency,a001H00000k7FjwQAE,2017-04-28,-95400000,4,Project 222,C5ISRC,Quote Provided,Lethality,6720000,56,GA,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFVQAZ,0031H00001rEkwQQAS,Chemist,Civilian,CRAIG,0031H00001rEkwQQAS,BENNETT,CRAIG BENNETT,11,10,WG,DISTRIBUTION PROCESS WORKER,a001H00000k7FjxQAE,3,false,54700000,71110000,92443000,38290000,54,USA,2018-06-14T17:33:02.000Z,2018-12-09,16410000,6.5,C,Emergency,a001H00000k7FjxQAE,2017-11-07,-80100000,2,Project 223,GVSC,Order Created,Soldier/Squad,,65,AZ,Testing,2021-07-01T18:40:47.000Z
a011H00000W6nFWQAZ,0031H00001rEkwRQAS,Mechanical Engineer,Civilian,ROBERT T,0031H00001rEkwRQAS,BENNETT,ROBERT T BENNETT,13,10,WG,DISTRIBUTION PROCESS WORKER,a001H00000k7FjyQAE,1,true,7000000,9100000,11830000,4200000,35,USA,2018-06-14T17:33:02.000Z,2020-01-27,4200000,6.2,B,Emergency,a001H00000k7FjyQAE,2017-06-03,-60400000,4,Project 224,C5ISRC,Quote Provided,Ground Maneuver,-1400000,63,GA,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFXQAZ,0031H00001rEkwSQAS,Chemist,Civilian,DUSTIN,0031H00001rEkwSQAS,BENNETT,DUSTIN BENNETT,12,05,GS,GENERAL SUPPLY SPEC,a001H00000k7FjzQAE,1,false,22800000,29640000,38532000,2280000,27,USA,2018-06-14T17:33:02.000Z,2018-06-15,11400000,6.2,B,Emergency,a001H00000k7FjzQAE,2017-12-28,-56800000,2,Project 225,C5ISRC,Received,Ground Maneuver,9120000,70,TX,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFYQAZ,0031H00001rEkwTQAS,Physicist,Civilian,PATRICK,0031H00001rEkwTQAS,BENNETT,PATRICK BENNETT,12,15,GS,FORWARD LOGISTICS SPECIALIST,a001H00000k7Fk0QAE,3,false,98200000,127660000,165958000,29460000,63,USA,2018-06-14T17:33:02.000Z,2019-06-22,58920000,6.5,B,Emergency,a001H00000k7Fk0QAE,2017-07-31,-64100000,1,Project 226,C5ISRC,Quote Provided,Lethality,9820000,76,CA,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFZQAZ,0031H00001rEkwUQAS,Mechanical Engineer,Civilian,WILLIAM,0031H00001rEkwUQAS,BENNETT,WILLIAM BENNETT,11,05,GS,SECURITY SPEC,a001H00000k7Fk1QAE,2,true,61600000,80080000,104104000,24640000,49,USA,2018-06-14T17:33:02.000Z,2019-02-13,24640000,6.2,C,Emergency,a001H00000k7Fk1QAE,2017-07-03,-4300000,1,Project 227,GVSC,Quote Provided,Ground Maneuver,12320000,56,VA,Development,2021-07-01T18:40:47.000Z
a011H00000W6nFaQAJ,0031H00001rEkwVQAS,Aerospace Engineer,Civilian,LEWIS,0031H00001rEkwVQAS,BENNETT,LEWIS BENNETT,11,15,GS,PROPERTY DISPOSAL SPECIALIST,a001H00000k7Fk2QAE,2,false,96700000,125710000,163423000,48350000,67,USA,2018-06-14T17:33:02.000Z,2018-06-29,9670000,6.5,B,Emergency,a001H00000k7Fk2QAE,2017-04-22,-8000000,3,Project 228,AC,Received,C3I,38680000,76,NJ,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFbQAJ,0031H00001rEkwWQAS,Aerospace Engineer,Civilian,CHUCKY J,0031H00001rEkwWQAS,BERRY,CHUCKY J BERRY,11,05,GS,QUALITY ASSURANCE SPEC (CHEMICALS),a001H00000k7Fk3QAE,1,false,77800000,101140000,131482000,31120000,53,USA,2018-06-14T17:33:02.000Z,2019-12-10,46680000,6.4,B,Emergency,a001H00000k7Fk3QAE,2017-10-14,600000,1,Project 229,C5ISRC,Quote Approved,Soldier/Squad,,58,VA,Requirement,2021-07-05T16:57:16.000Z
a011H00000W6nFcQAJ,0031H00001rEkwXQAS,Aerospace Engineer,Civilian,JEFF,0031H00001rEkwXQAS,BERRY,JEFF BERRY,11,10,WG,MAT HANDLER,a001H00000k7Fk4QAE,1,true,33800000,43940000,57122000,10140000,35,Italy,2018-06-14T17:33:02.000Z,2019-09-04,6760000,6.1,D,Emergency,a001H00000k7Fk4QAE,2017-07-22,-6200000,1,Project 230,CBC,Quote Provided,C3I,16900000,71,,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFdQAJ,0031H00001rEkwYQAS,Aerospace Engineer,Civilian,REBECCA,0031H00001rEkwYQAS,BERRY,REBECCA BERRY,12,10,WG,MAT HANDLER,a001H00000k7Fk5QAE,5,false,30500000,39650000,51545000,15250000,47,Turkey,2018-06-14T17:33:02.000Z,2019-07-08,18300000,6.4,E,Emergency,a001H00000k7Fk5QAE,2017-11-08,3100000,3,Project 231,AvMC,New,Air,-3050000,89,,Not Started,2021-07-05T16:56:16.000Z
a011H00000W6nFeQAJ,0031H00001rEkwZQAS,Computer Engineer,Civilian,RONALD,0031H00001rEkwZQAS,BERRY,RONALD BERRY,13,10,GS,SUPERVISORY CONTRACT SPECIALIST,a001H00000k7Fk6QAE,5,false,16200000,21060000,27378000,9720000,68,UAE,2018-06-14T17:33:02.000Z,2019-07-17,8100000,6.4,A,Emergency,a001H00000k7Fk6QAE,2017-01-21,-96200000,1,Project 232,SC,Quote Provided,Soldier/Squad,-1620000,95,,Development,2021-07-05T16:57:16.000Z
a011H00000W6nFfQAJ,0031H00001rEkwaQAC,Physicist,Civilian,THOMAS,0031H00001rEkwaQAC,BERRY,THOMAS BERRY,14,15,GS,LOGISTICS MANAGEMENT SPEC,a001H00000k7Fk7QAE,3,false,65600000,85280000,110864000,45920000,54,Spain,2018-06-14T17:33:02.000Z,2019-11-16,19680000,6.6,D,Emergency,a001H00000k7Fk7QAE,2017-06-21,-42300000,1,Project 233,AvMC,Quote Provided,Air,,93,,Development,2021-07-05T16:56:16.000Z
a011H00000W6nFgQAJ,0031H00001rEkwbQAC,Mechanical Engineer,Civilian,BRANDON,0031H00001rEkwbQAC,BERRY,BRANDON BERRY,14,20,GS,SUPERVISORY GENERAL ENGINEER,a001H00000k7Fk8QAE,4,false,69300000,90090000,117117000,13860000,36,Philippines,2018-06-14T17:33:02.000Z,2019-02-07,6930000,6.2,B,Emergency,a001H00000k7Fk8QAE,2017-06-01,-23300000,4,Project 234,AC,Received,C3I,48510000,98,,Design,2021-07-05T16:57:16.000Z
a011H00000W6nFhQAJ,0031H00001rEkwcQAC,Aerospace Engineer,Civilian,PAUL,0031H00001rEkwcQAC,BERRY,PAUL BERRY,14,15,GS,SUPERVISORY ADMINISTRATIVE  PROGRAM SPECIALIST,a001H00000k7Fk9QAE,4,false,83800000,108940000,141622000,41900000,44,Bahrain,2018-06-14T17:33:02.000Z,2019-11-08,33520000,6.1,C,Emergency,a001H00000k7Fk9QAE,2017-11-08,-95400000,4,Project 235,GVSC,Quote Approved,Ground Maneuver,8380000,80,,Requirement,2021-07-01T18:40:47.000Z
a011H00000W6nFiQAJ,0031H00001rEkwdQAC,Physicist,Civilian,FELISA,0031H00001rEkwdQAC,BERRY,FELISA BERRY,13,05,WG,FUEL DISTRIBUTION SYSTEM OPER,a001H00000k7FkAQAU,2,false,91700000,119210000,154973000,55020000,40,South Korea,2018-06-14T17:33:02.000Z,2020-02-13,27510000,6.5,E,Emergency,a001H00000k7FkAQAU,2017-08-25,-35500000,4,Project 236,AvMC,Order Created,Air,9170000,77,,Testing,2021-07-05T16:56:16.000Z
